Trip Date,Trip Year,Trip Month,Day Name,Is Weekend,Service Type,Pickup Borough,Trip Count,Total Revenue,Total Fare Amount,Total Tip Amount,Avg Revenue Per Trip,Avg Fare Amount,Avg Tip Percentage,Avg Revenue Per Mile,Avg Trip Distance,Avg Trip Duration Minutes,Revenue Per Trip
2025-06-20,2025,6,Friday,false,yellow,Manhattan,104457,2566817.26,1719965.03,265178.23,24.57,16.47,18.11,31.02,3.21,15.19,24.57
2025-06-20,2025,6,Friday,false,yellow,Queens,13051,893367.73,667090.98,98498.19,68.45,51.11,13.62,19.25,11.44,40.45,68.45
2025-06-20,2025,6,Friday,false,yellow,Staten Island,10,323.86,243.65,0.0,32.39,24.37,0.0,5.21,6.69,22.8,32.39
2025-06-20,2025,6,Friday,false,yellow,Unknown,202,8803.98,6475.76,959.96,43.58,32.06,18.84,27.23,5.63,21.11,43.58
2025-06-21,2025,6,Saturday,true,green,Bronx,34,1760.62,1366.4,230.4,51.78,40.19,24.48,462.3,4.78,25.06,51.78
2025-06-21,2025,6,Saturday,true,green,Brooklyn,305,9468.93,7312.01,1020.25,31.05,23.97,15.25,11.16,4.11,20.73,31.05
2025-06-21,2025,6,Saturday,true,green,Manhattan,714,16509.71,11996.03,1921.08,23.12,16.8,15.68,10.11,2.99,14.4,23.12
2025-06-21,2025,6,Saturday,true,green,Queens,353,10078.01,8157.45,856.62,28.55,23.11,12.21,20.62,4.19,25.61,28.55
2025-06-21,2025,6,Saturday,true,green,Unknown,2,106.9,103.4,0.0,53.45,51.7,0.0,3.75,14.36,59.5,53.45
2025-06-21,2025,6,Saturday,true,yellow,Bronx,1648,50964.97,45278.3,276.09,30.93,27.47,0.92,6.61,139.2,24.41,30.93
2025-06-21,2025,6,Saturday,true,yellow,Brooklyn,8678,280263.6,249194.11,3802.19,32.3,28.72,1.86,8.93,15.59,24.57,32.3
2025-06-21,2025,6,Saturday,true,yellow,EWR,1,196.33,140.6,32.72,196.33,140.6,23.27,8.51,23.06,103.0,196.33
2025-06-21,2025,6,Saturday,true,yellow,Manhattan,116686,2832369.64,1988588.72,254243.71,24.27,17.04,15.33,13.75,3.85,14.88,24.27
2025-06-21,2025,6,Saturday,true,yellow,Queens,13280,757697.1,590340.73,71023.23,57.06,44.45,9.64,10.91,20.67,32.11,57.06
2025-06-21,2025,6,Saturday,true,yellow,Staten Island,14,620.79,524.39,0.0,44.34,37.46,0.0,4.73,9.53,30.43,44.34
2025-06-21,2025,6,Saturday,true,yellow,Unknown,216,8489.18,6491.6,760.37,39.3,30.05,17.05,15.83,4.9,17.49,39.3
2025-06-22,2025,6,Sunday,true,green,Bronx,32,1224.93,918.37,105.43,38.28,28.7,5.4,10.19,5.19,25.09,38.28
2025-06-22,2025,6,Sunday,true,green,Brooklyn,297,9430.3,7284.18,940.26,31.75,24.53,14.05,10.77,4.54,22.89,31.75
2025-06-22,2025,6,Sunday,true,green,Manhattan,683,14300.09,9965.0,1812.84,20.94,14.59,18.4,9.51,2.57,16.78,20.94
2025-06-22,2025,6,Sunday,true,green,Queens,286,7600.31,5952.32,680.35,26.57,20.81,12.13,8.78,3.97,16.53,26.57
2025-06-22,2025,6,Sunday,true,yellow,Bronx,1620,47965.18,42604.29,226.01,29.61,26.3,0.36,10.31,6.42,21.23,29.61
2025-06-22,2025,6,Sunday,true,yellow,Brooklyn,8477,264029.32,236424.78,3166.58,31.15,27.89,1.34,10.93,26.01,22.69,31.15
2025-06-22,2025,6,Sunday,true,yellow,EWR,4,416.17,317.5,51.85,104.04,79.38,13.27,142.39,8.87,13.25,104.04
2025-06-22,2025,6,Sunday,true,yellow,Manhattan,94246,2285444.34,1592847.82,208327.0,24.25,16.9,15.49,13.73,7.5,14.11,24.25
2025-06-22,2025,6,Sunday,true,yellow,Queens,17348,1055418.8,797671.62,113757.96,60.84,45.98,12.31,10.34,10.9,31.0,60.84
2025-06-22,2025,6,Sunday,true,yellow,Staten Island,19,744.37,627.34,0.0,39.18,33.02,0.0,4.63,9.59,23.47,39.18
2025-06-22,2025,6,Sunday,true,yellow,Unknown,263,9862.3,7209.51,1148.64,37.5,27.41,18.75,98.07,4.3,15.83,37.5
2025-06-23,2025,6,Monday,false,green,Bronx,16,415.61,257.12,6.1,25.98,16.07,2.71,7.33,5.32,25.0,25.98
2025-06-23,2025,6,Monday,false,green,Brooklyn,155,4307.58,3072.36,390.02,27.79,19.82,13.82,13.43,3.87,23.04,27.79
2025-06-23,2025,6,Monday,false,green,Manhattan,1111,25121.16,17384.39,3128.89,22.61,15.65,18.29,13.72,2.59,17.21,22.61
2025-06-23,2025,6,Monday,false,green,Queens,451,13708.69,10690.41,1066.9,30.4,23.7,10.56,12.22,4.37,19.11,30.4
2025-06-23,2025,6,Monday,false,green,Unknown,1,48.76,2.9,0.0,48.76,2.9,0.0,3.46,14.08,42.0,48.76
2025-06-23,2025,6,Monday,false,yellow,Bronx,1196,37240.5,33541.15,86.57,31.14,28.04,0.2,34.44,6.39,28.69,31.14
2025-06-23,2025,6,Monday,false,yellow,Brooklyn,4945,155974.02,141215.72,1817.15,31.54,28.56,1.31,60.26,19.48,27.77,31.54
2025-06-23,2025,6,Monday,false,yellow,EWR,4,385.52,328.9,14.1,96.38,82.23,3.15,56.27,9.06,17.25,96.38
2025-06-23,2025,6,Monday,false,yellow,Manhattan,101715,2476587.95,1654470.72,258353.82,24.35,16.27,18.65,33.76,3.31,14.81,24.35
2025-06-23,2025,6,Monday,false,yellow,Queens,16181,1085288.84,806374.28,121114.62,67.07,49.83,13.77,18.37,16.22,38.25,67.07
2025-06-23,2025,6,Monday,false,yellow,Staten Island,18,812.39,666.44,13.77,45.13,37.02,2.41,5.31,9.57,27.78,45.13
2025-06-23,2025,6,Monday,false,yellow,Unknown,206,9222.33,6637.14,1064.75,44.77,32.22,19.13,30.24,5.53,22.15,44.77
2025-06-24,2025,6,Tuesday,false,green,Bronx,15,275.28,117.69,5.05,18.35,7.85,4.39,10.38,3.66,16.33,18.35
2025-06-24,2025,6,Tuesday,false,green,Brooklyn,214,6191.1,4266.44,567.53,28.93,19.94,14.77,10.71,4.16,20.7,28.93
2025-06-24,2025,6,Tuesday,false,green,Manhattan,1092,25018.14,17126.57,3066.48,22.91,15.68,17.58,21.82,2.72,18.36,22.91
2025-06-24,2025,6,Tuesday,false,green,Queens,395,11818.4,9039.88,965.69,29.92,22.89,12.18,10.47,4.04,28.42,29.92
2025-06-24,2025,6,Tuesday,false,green,Staten Island,1,41.0,40.0,0.0,41.0,40.0,0.0,5.64,7.27,12.0,41.0
2025-06-24,2025,6,Tuesday,false,green,Unknown,3,236.4,184.0,45.65,78.8,61.33,23.75,8.23,9.22,32.33,78.8
2025-06-24,2025,6,Tuesday,false,yellow,Bronx,932,29970.53,26924.95,153.07,32.16,28.89,0.7,13.02,49.79,29.64,32.16
2025-06-24,2025,6,Tuesday,false,yellow,Brooklyn,4891,155297.38,139330.35,2451.83,31.75,28.49,2.19,73.65,9.25,27.25,31.75
2025-06-24,2025,6,Tuesday,false,yellow,EWR,1,65.28,52.4,10.88,65.28,52.4,20.76,8.41,7.76,21.0,65.28
2025-06-24,2025,6,Tuesday,false,yellow,Manhattan,119091,2964342.62,1993688.86,312173.89,24.89,16.74,18.95,38.13,8.67,14.9,24.89
2025-06-24,2025,6,Tuesday,false,yellow,Queens,12660,850866.91,627887.69,95348.93,67.21,49.6,13.97,21.02,11.25,37.31,67.21
2025-06-24,2025,6,Tuesday,false,yellow,Staten Island,13,678.9,551.28,0.0,52.22,42.41,0.0,40.15,9.73,31.62,52.22
2025-06-24,2025,6,Tuesday,false,yellow,Unknown,194,6791.83,4587.06,896.5,35.01,23.64,22.1,28.3,4.22,18.62,35.01
2025-06-25,2025,6,Wednesday,false,green,Bronx,32,887.95,335.63,12.81,27.75,10.49,3.06,6.38,6.56,30.41,27.75
2025-06-25,2025,6,Wednesday,false,green,Brooklyn,214,6638.0,4591.74,815.73,31.02,21.46,16.55,10.12,4.18,20.98,31.02
2025-06-25,2025,6,Wednesday,false,green,Manhattan,1106,25605.05,17550.17,3009.03,23.15,15.87,18.28,14.61,2.73,22.01,23.15
2025-06-25,2025,6,Wednesday,false,green,Queens,383,12242.28,9256.7,1118.09,31.96,24.17,13.49,10.61,4.37,21.98,31.96
2025-06-25,2025,6,Wednesday,false,green,Unknown,2,55.1,52.1,0.0,27.55,26.05,0.0,4.69,5.99,24.0,27.55
2025-06-25,2025,6,Wednesday,false,yellow,Bronx,901,29784.96,26991.19,74.23,33.06,29.96,0.24,31.37,7.0,30.97,33.06
2025-06-25,2025,6,Wednesday,false,yellow,Brooklyn,4716,149553.93,133609.93,2363.68,31.71,28.33,2.01,62.42,5.03,27.75,31.71
2025-06-25,2025,6,Wednesday,false,yellow,Manhattan,122778,3140968.94,2117239.18,340906.38,25.58,17.24,19.11,35.72,6.33,15.95,25.58
2025-06-25,2025,6,Wednesday,false,yellow,Queens,11289,767288.52,568792.55,84188.46,67.97,50.38,13.87,21.59,11.24,38.52,67.97
2025-06-25,2025,6,Wednesday,false,yellow,Staten Island,11,386.33,287.43,0.0,35.12,26.13,0.0,6.42,6.82,18.55,35.12
2025-06-25,2025,6,Wednesday,false,yellow,Unknown,192,7701.87,5521.69,964.23,40.11,28.76,20.99,20.08,4.43,26.65,40.11
2025-06-26,2025,6,Thursday,false,green,Bronx,31,777.44,281.57,20.98,25.08,9.08,3.56,8.02,5.04,27.65,25.08
2025-06-26,2025,6,Thursday,false,green,Brooklyn,253,7371.78,4726.32,717.2,29.14,18.68,13.63,12.69,3.95,23.64,29.14
2025-06-26,2025,6,Thursday,false,green,Manhattan,1060,24892.67,17028.79,2909.84,23.48,16.06,17.13,17.79,2.75,19.56,23.48
2025-06-26,2025,6,Thursday,false,green,Queens,455,15357.61,11511.78,1443.72,33.75,25.3,12.95,13.01,91.14,21.65,33.75
2025-06-26,2025,6,Thursday,false,green,Unknown,1,21.25,17.0,0.0,21.25,17.0,0.0,9.24,2.3,23.0,21.25
2025-06-26,2025,6,Thursday,false,yellow,Bronx,887,29480.18,26397.88,170.55,33.24,29.76,0.42,37.27,179.67,32.08,33.24
2025-06-26,2025,6,Thursday,false,yellow,Brooklyn,4584,150533.62,133899.5,2959.62,32.84,29.21,2.56,72.16,5.23,29.72,32.84
2025-06-26,2025,6,Thursday,false,yellow,Manhattan,118846,3145080.03,2133679.5,341616.03,26.46,17.95,18.72,33.54,2.58,16.78,26.46
2025-06-26,2025,6,Thursday,false,yellow,Queens,11850,830814.1,618917.78,93048.93,70.11,52.23,14.0,18.13,11.6,43.41,70.11
2025-06-26,2025,6,Thursday,false,yellow,Staten Island,11,785.52,640.17,0.0,71.41,58.2,0.0,5.91,18.36,39.09,71.41
2025-06-26,2025,6,Thursday,false,yellow,Unknown,181,7802.86,5631.56,1040.12,43.11,31.11,19.63,42.61,5.18,23.67,43.11
2025-06-27,2025,6,Friday,false,green,Bronx,55,3177.7,2476.69,309.42,57.78,45.03,9.17,12.71,8.29,26.78,57.78
2025-06-27,2025,6,Friday,false,green,Brooklyn,211,5683.87,3708.12,595.83,26.94,17.57,15.28,10.61,3.69,19.0,26.94
2025-06-27,2025,6,Friday,false,green,Manhattan,852,19404.88,13107.31,2310.92,22.78,15.38,17.16,13.24,2.74,22.98,22.78
2025-06-27,2025,6,Friday,false,green,Queens,401,11182.39,8174.18,927.25,27.89,20.38,12.7,12.47,4.05,27.82,27.89
2025-06-27,2025,6,Friday,false,green,Unknown,1,34.5,3.0,30.0,34.5,3.0,1000.0,1150.0,0.03,1.0,34.5
2025-06-27,2025,6,Friday,false,yellow,Bronx,884,28459.37,25018.89,211.87,32.19,28.3,0.66,38.79,94.0,29.56,32.19
2025-06-27,2025,6,Friday,false,yellow,Brooklyn,4432,133629.74,119211.96,2133.77,30.15,26.9,2.02,50.48,94.68,26.2,30.15
2025-06-27,2025,6,Friday,false,yellow,EWR,3,314.7,281.7,10.0,104.9,93.9,3.55,6065.88,0.06,1.0,104.9
2025-06-27,2025,6,Friday,false,yellow,Manhattan,104936,2610667.11,1745856.01,276134.98,24.88,16.64,18.27,27.23,4.69,15.2,24.88
2025-06-27,2025,6,Friday,false,yellow,Queens,13096,913923.86,674773.49,104146.92,69.79,51.53,14.68,17.63,11.74,39.6,69.79
2025-06-27,2025,6,Friday,false,yellow,Staten Island,4,307.93,240.79,0.0,76.98,60.2,0.0,6.66,10.08,26.25,76.98
2025-06-27,2025,6,Friday,false,yellow,Unknown,232,8608.29,6039.21,1122.54,37.1,26.03,22.58,22.81,4.3,18.07,37.1
2025-06-28,2025,6,Saturday,true,green,Bronx,24,1278.92,798.59,109.31,53.29,33.27,7.99,10.87,8.56,27.21,53.29
2025-06-28,2025,6,Saturday,true,green,Brooklyn,251,7881.11,5930.24,915.57,31.4,23.63,15.36,28.24,3.79,18.14,31.4
2025-06-28,2025,6,Saturday,true,green,Manhattan,684,14071.33,9867.43,1603.02,20.57,14.43,16.38,9.81,2.68,17.04,20.57
2025-06-28,2025,6,Saturday,true,green,Queens,310,9225.23,7145.44,891.02,29.76,23.05,13.76,11.33,4.12,30.52,29.76
2025-06-28,2025,6,Saturday,true,green,Unknown,2,22.92,17.9,2.02,11.46,8.95,11.75,10.37,1.17,7.0,11.46
2025-06-28,2025,6,Saturday,true,yellow,Bronx,1138,35023.03,31299.95,187.62,30.78,27.5,0.42,7.37,6.44,24.15,30.78
2025-06-28,2025,6,Saturday,true,yellow,Brooklyn,6483,206690.44,183043.45,2926.64,31.88,28.23,2.01,9.02,19.71,23.06,31.88
2025-06-28,2025,6,Saturday,true,yellow,EWR,1,133.39,83.9,26.68,133.39,83.9,31.8,9.56,13.96,44.0,133.39
2025-06-28,2025,6,Saturday,true,yellow,Manhattan,109991,2691700.53,1874889.62,256331.05,24.47,17.05,16.45,15.09,5.12,15.03,24.47
2025-06-28,2025,6,Saturday,true,yellow,Queens,11602,741377.28,566686.66,78235.35,63.9,48.84,12.11,11.06,14.28,34.05,63.9
2025-06-28,2025,6,Saturday,true,yellow,Staten Island,14,768.05,615.01,0.0,54.86,43.93,0.0,4.85,12.27,24.57,54.86
2025-06-28,2025,6,Saturday,true,yellow,Unknown,216,8326.68,6406.47,776.89,38.55,29.66,18.32,96.7,5.71,17.03,38.55
2025-06-29,2025,6,Sunday,true,green,Bronx,23,1227.36,798.8,78.59,53.36,34.73,4.71,7.92,8.34,30.78,53.36
2025-06-29,2025,6,Sunday,true,green,Brooklyn,279,9791.99,7516.12,936.55,35.1,26.94,13.24,23.03,4.61,22.86,35.1
2025-06-29,2025,6,Sunday,true,green,Manhattan,704,15031.64,10410.91,1787.79,21.35,14.79,17.26,10.18,2.7,25.07,21.35
2025-06-29,2025,6,Sunday,true,green,Queens,291,8528.66,6542.53,758.5,29.31,22.48,12.36,10.44,4.37,17.28,29.31
2025-06-29,2025,6,Sunday,true,green,Unknown,2,294.84,251.0,30.9,147.42,125.5,10.3,9.93,16.99,61.0,147.42
2025-06-29,2025,6,Sunday,true,yellow,Bronx,1300,37022.16,33045.82,142.07,28.48,25.42,0.35,9.18,5.99,20.18,28.48
2025-06-29,2025,6,Sunday,true,yellow,Brooklyn,7500,240596.66,213387.91,4086.82,32.08,28.45,2.02,8.71,5.55,22.16,32.08
2025-06-29,2025,6,Sunday,true,yellow,EWR,1,121.0,120.0,0.0,121.0,120.0,0.0,134.44,0.9,2.0,121.0
2025-06-29,2025,6,Sunday,true,yellow,Manhattan,94094,2403422.51,1700638.56,219186.01,25.54,18.07,15.68,15.11,2.92,14.92,25.54
2025-06-29,2025,6,Sunday,true,yellow,Queens,14042,860229.24,654692.71,90868.58,61.26,46.62,12.24,10.32,10.89,31.75,61.26
2025-06-29,2025,6,Sunday,true,yellow,Staten Island,16,705.22,557.99,0.0,44.08,34.87,0.0,6.78,9.64,21.5,44.08
2025-06-29,2025,6,Sunday,true,yellow,Unknown,223,8196.25,6141.57,973.53,36.75,27.54,17.73,25.9,4.55,17.01,36.75
2025-06-30,2025,6,Monday,false,green,Bronx,26,1059.5,352.23,3.5,40.75,13.55,0.44,9.63,10.46,45.04,40.75
2025-06-30,2025,6,Monday,false,green,Brooklyn,208,6092.8,4032.94,522.7,29.29,19.39,12.47,13.06,3.85,22.79,29.29
2025-06-30,2025,6,Monday,false,green,Manhattan,1011,22549.06,14760.52,2596.01,22.3,14.6,17.23,12.76,2.76,19.74,22.3
2025-06-30,2025,6,Monday,false,green,Queens,309,7677.12,5543.0,572.21,24.85,17.94,11.61,11.97,3.81,22.85,24.85
2025-06-30,2025,6,Monday,false,green,Staten Island,2,91.07,5.8,0.0,45.54,2.9,0.0,3.21,14.99,49.0,45.54
2025-06-30,2025,6,Monday,false,yellow,Bronx,765,23768.39,21206.9,87.87,31.07,27.72,0.41,23.55,7.06,28.92,31.07
2025-06-30,2025,6,Monday,false,yellow,Brooklyn,3615,109044.46,97268.59,1614.77,30.16,26.91,1.86,55.6,68.45,26.74,30.16
2025-06-30,2025,6,Monday,false,yellow,EWR,3,187.0,155.0,10.0,62.33,51.67,3.51,766.85,0.77,2.67,62.33
2025-06-30,2025,6,Monday,false,yellow,Manhattan,86192,2055474.19,1351476.86,222167.29,23.85,15.68,19.17,24.23,4.43,14.11,23.85
2025-06-30,2025,6,Monday,false,yellow,Queens,10542,697982.28,523458.27,74640.19,66.21,49.65,13.31,19.56,34.9,35.11,66.21
2025-06-30,2025,6,Monday,false,yellow,Staten Island,6,156.59,96.52,0.0,26.1,16.09,0.0,3.57,8.0,15.67,26.1
2025-06-30,2025,6,Monday,false,yellow,Unknown,180,7697.96,5738.75,925.54,42.77,31.88,20.26,15.26,5.51,21.98,42.77
2025-07-01,2025,7,Tuesday,false,green,Bronx,38,1083.65,276.02,6.57,28.52,7.26,0.57,7.33,7.25,30.82,28.52
2025-07-01,2025,7,Tuesday,false,green,Brooklyn,238,7546.6,5147.62,721.12,31.71,21.63,13.38,13.62,4.17,22.07,31.71
2025-07-01,2025,7,Tuesday,false,green,Manhattan,1020,23036.44,15563.59,2653.07,22.58,15.26,17.48,11.8,2.68,22.51,22.58
2025-07-01,2025,7,Tuesday,false,green,Queens,348,8996.66,6600.73,699.23,25.85,18.97,13.01,22.38,3.62,36.95,25.85
2025-07-01,2025,7,Tuesday,false,green,Staten Island,1,51.27,0.0,0.0,51.27,0.0,,3.23,15.86,32.0,51.27
2025-07-01,2025,7,Tuesday,false,green,Unknown,1,56.12,1.45,0.0,56.12,1.45,0.0,4.08,13.77,66.0,56.12
2025-07-01,2025,7,Tuesday,false,yellow,Bronx,754,21883.93,19518.78,163.5,29.02,25.89,0.7,29.34,209.99,28.55,29.02
2025-07-01,2025,7,Tuesday,false,yellow,Brooklyn,3522,104206.61,92919.36,1625.88,29.59,26.38,1.86,61.54,35.79,26.62,29.59
2025-07-01,2025,7,Tuesday,false,yellow,EWR,1,136.88,108.5,27.38,136.88,108.5,25.24,198.38,0.69,1.0,136.88
2025-07-01,2025,7,Tuesday,false,yellow,Manhattan,102535,2452949.15,1613460.34,264280.32,23.92,15.74,19.04,28.73,4.78,14.54,23.92
2025-07-01,2025,7,Tuesday,false,yellow,Queens,10076,658719.39,497350.71,68306.49,65.38,49.36,12.74,18.3,11.5,34.41,65.38
2025-07-01,2025,7,Tuesday,false,yellow,Staten Island,8,244.79,191.98,2.36,30.6,24.0,3.17,6.92,7.06,18.5,30.6
2025-07-01,2025,7,Tuesday,false,yellow,Unknown,185,5949.1,4041.43,708.32,32.16,21.85,20.37,27.07,3.67,17.76,32.16
2025-07-02,2025,7,Wednesday,false,green,Bronx,25,749.01,156.75,0.0,29.96,6.27,0.0,7.56,6.88,30.16,29.96
2025-07-02,2025,7,Wednesday,false,green,Brooklyn,197,5344.34,3433.89,436.22,27.13,17.43,11.49,9.93,430.97,27.74,27.13
2025-07-02,2025,7,Wednesday,false,green,Manhattan,988,21908.56,14953.44,2496.48,22.17,15.14,16.91,11.26,2.63,22.29,22.17
2025-07-02,2025,7,Wednesday,false,green,Queens,368,11181.17,8472.89,1022.45,30.38,23.02,13.19,16.59,33.02,19.06,30.38
2025-07-02,2025,7,Wednesday,false,green,Unknown,3,34.67,28.6,1.57,11.56,9.53,7.27,10.67,1.17,7.67,11.56
2025-07-02,2025,7,Wednesday,false,yellow,Bronx,816,23709.18,21478.97,79.98,29.06,26.32,0.44,30.95,17.51,28.46,29.06
2025-07-02,2025,7,Wednesday,false,yellow,Brooklyn,3561,105798.82,95137.93,1452.2,29.71,26.72,1.71,56.25,5.23,27.47,29.71
2025-07-02,2025,7,Wednesday,false,yellow,Manhattan,86615,2102086.66,1385843.49,230404.12,24.27,16.0,19.08,25.84,12.28,14.73,24.27
2025-07-02,2025,7,Wednesday,false,yellow,Queens,9963,658412.03,494143.33,69312.75,66.09,49.6,12.98,22.42,11.45,35.23,66.09
2025-07-02,2025,7,Wednesday,false,yellow,Staten Island,7,256.89,199.25,0.0,36.7,28.46,0.0,5.51,8.19,20.43,36.7
2025-07-02,2025,7,Wednesday,false,yellow,Unknown,194,6825.46,4900.77,816.5,35.18,25.26,20.25,13.36,4.63,17.04,35.18
2025-07-03,2025,7,Thursday,false,green,Bronx,31,902.34,373.21,19.25,29.11,12.04,3.35,7.58,6.6,27.58,29.11
2025-07-03,2025,7,Thursday,false,green,Brooklyn,189,5228.89,3268.51,491.75,27.67,17.29,13.12,13.84,3.9,28.85,27.67
2025-07-03,2025,7,Thursday,false,green,Manhattan,932,21310.23,14702.22,2295.86,22.87,15.77,15.55,10.8,2.88,17.56,22.87
2025-07-03,2025,7,Thursday,false,green,Queens,364,10764.58,7894.27,1023.1,29.57,21.69,13.32,16.94,3.95,30.46,29.57
2025-07-03,2025,7,Thursday,false,green,Unknown,1,51.0,48.5,0.0,51.0,48.5,0.0,3.95,12.91,18.0,51.0
2025-07-03,2025,7,Thursday,false,yellow,Bronx,1099,33427.71,29953.87,210.27,30.42,27.26,0.86,66.25,281.62,27.53,30.42
2025-07-03,2025,7,Thursday,false,yellow,Brooklyn,4328,124728.91,112072.36,1562.12,28.82,25.89,1.48,56.85,5.06,27.12,28.82
2025-07-03,2025,7,Thursday,false,yellow,EWR,3,315.74,256.52,16.0,105.25,85.51,9.18,238.65,5.9,9.67,105.25
2025-07-03,2025,7,Thursday,false,yellow,Manhattan,78044,1873230.42,1250586.61,191252.71,24.0,16.02,17.91,27.28,2.57,14.49,24.0
2025-07-03,2025,7,Thursday,false,yellow,Queens,9554,604208.29,457848.22,60878.57,63.24,47.92,12.11,28.27,11.05,35.1,63.24
2025-07-03,2025,7,Thursday,false,yellow,Staten Island,9,489.77,373.94,0.0,54.42,41.55,0.0,4.32,12.29,25.0,54.42
2025-07-03,2025,7,Thursday,false,yellow,Unknown,179,7148.03,5228.98,848.92,39.93,29.21,20.41,44.86,5.59,19.82,39.93
2025-07-04,2025,7,Friday,false,green,Bronx,19,426.81,84.55,0.0,22.46,4.45,0.0,53.37,5.6,17.74,22.46
2025-07-04,2025,7,Friday,false,green,Brooklyn,147,4351.86,3472.77,384.41,29.6,23.62,12.79,10.71,3.6,19.48,29.6
2025-07-04,2025,7,Friday,false,green,Manhattan,472,10134.01,7008.68,1138.26,21.47,14.85,15.7,10.94,2.99,18.69,21.47
2025-07-04,2025,7,Friday,false,green,Queens,276,8581.19,6497.06,736.12,31.09,23.54,12.42,16.19,4.93,19.41,31.09
2025-07-04,2025,7,Friday,false,green,Unknown,2,31.6,25.6,3.0,15.8,12.8,7.86,6.98,2.27,11.0,15.8
2025-07-04,2025,7,Friday,false,yellow,Bronx,1269,35625.05,32113.26,66.53,28.07,25.31,0.15,8.83,6.09,20.6,28.07
2025-07-04,2025,7,Friday,false,yellow,Brooklyn,5615,169155.62,150169.35,2736.44,30.13,26.74,1.75,9.76,5.31,22.91,30.13
2025-07-04,2025,7,Friday,false,yellow,Manhattan,60327,1414023.86,987603.7,119442.68,23.44,16.37,15.29,13.15,10.16,13.45,23.44
2025-07-04,2025,7,Friday,false,yellow,Queens,11066,606897.69,473803.02,53113.63,54.84,42.82,9.17,8.64,12.18,24.76,54.84
2025-07-04,2025,7,Friday,false,yellow,Staten Island,17,1184.58,930.35,19.23,69.68,54.73,1.34,4.94,14.38,31.18,69.68
2025-07-04,2025,7,Friday,false,yellow,Unknown,127,5152.71,4040.95,490.48,40.57,31.82,15.57,32.12,5.5,24.61,40.57
2025-07-05,2025,7,Saturday,true,green,Bronx,16,404.59,144.3,7.26,25.29,9.02,1.34,4.98,6.0,25.13,25.29
2025-07-05,2025,7,Saturday,true,green,Brooklyn,215,7208.51,5442.12,693.3,33.53,25.31,13.88,12.14,4.46,19.55,33.53
2025-07-05,2025,7,Saturday,true,green,Manhattan,591,13169.15,9110.8,1740.25,22.28,15.42,18.63,9.42,2.92,24.64,22.28
2025-07-05,2025,7,Saturday,true,green,Queens,295,9433.32,7594.66,877.52,31.98,25.74,14.0,19.18,4.72,21.38,31.98
2025-07-05,2025,7,Saturday,true,green,Unknown,6,218.23,196.3,9.0,36.37,32.72,10.78,12.67,6.33,18.17,36.37
2025-07-05,2025,7,Saturday,true,yellow,Bronx,1356,37629.41,33396.03,125.41,27.75,24.63,0.36,5.87,6.35,20.82,27.75
2025-07-05,2025,7,Saturday,true,yellow,Brooklyn,6909,206105.61,183588.77,2379.75,29.83,26.57,1.44,9.23,5.54,21.44,29.83
2025-07-05,2025,7,Saturday,true,yellow,Manhattan,65552,1543688.38,1069681.47,141410.62,23.55,16.32,15.72,12.72,4.0,13.57,23.55
2025-07-05,2025,7,Saturday,true,yellow,Queens,11402,638370.45,500728.25,58260.98,55.99,43.92,9.28,9.93,37.59,27.19,55.99
2025-07-05,2025,7,Saturday,true,yellow,Staten Island,10,304.15,204.37,0.0,30.42,20.44,0.0,5.77,6.32,14.9,30.42
2025-07-05,2025,7,Saturday,true,yellow,Unknown,153,7008.46,5504.97,611.27,45.81,35.98,14.51,46.37,5.73,17.46,45.81
2025-07-06,2025,7,Sunday,true,green,Bronx,24,691.75,220.03,0.0,28.82,9.17,0.0,5.42,7.61,25.54,28.82
2025-07-06,2025,7,Sunday,true,green,Brooklyn,213,6171.05,4579.43,462.65,28.97,21.5,11.72,12.95,4.62,23.59,28.97
2025-07-06,2025,7,Sunday,true,green,Manhattan,791,16860.92,11672.26,2146.32,21.32,14.76,18.08,9.01,2.74,17.76,21.32
2025-07-06,2025,7,Sunday,true,green,Queens,307,9111.83,7089.55,853.54,29.68,23.09,12.66,10.09,4.65,16.82,29.68
2025-07-06,2025,7,Sunday,true,yellow,Bronx,1029,28272.98,24893.02,519.26,27.48,24.19,1.13,6.36,6.34,20.62,27.48
2025-07-06,2025,7,Sunday,true,yellow,Brooklyn,5443,157844.12,140027.94,2328.2,29.0,25.73,1.57,7.8,5.75,21.71,29.0
2025-07-06,2025,7,Sunday,true,yellow,Manhattan,65786,1545191.78,1058155.67,149398.04,23.49,16.08,16.5,13.45,4.69,13.27,23.49
2025-07-06,2025,7,Sunday,true,yellow,Queens,14936,943162.34,713165.68,102904.05,63.15,47.75,13.14,9.55,11.54,31.18,63.15
2025-07-06,2025,7,Sunday,true,yellow,Staten Island,14,608.37,446.57,0.0,43.45,31.9,0.0,5.0,10.21,23.21,43.45
2025-07-06,2025,7,Sunday,true,yellow,Unknown,180,8336.23,6525.87,828.19,46.31,36.25,16.19,20.39,6.4,20.27,46.31
2025-07-07,2025,7,Monday,false,green,Bronx,24,713.44,211.43,2.52,29.73,8.81,1.33,10.9,7.65,25.5,29.73
2025-07-07,2025,7,Monday,false,green,Brooklyn,173,4401.59,2721.72,442.55,25.44,15.73,13.87,9.31,3.61,20.1,25.44
